Geo Point,Geo Shape,OBJID,ID,Strassenkategorie,Bewertung,Bemerkung,Tram,Konfliktgrün,Lichtsignalanlage,Vortritt-Typ,lat,long
"47.570488658,7.63945675317","{""type"": ""LineString"", ""coordinates"": [[7.639546222712204, 47.570482828659635], [7.63936728363135, 47.57049448743005]]}",3272,3272,Zone30,0.1,,Nein,Nein,Nein,ohne,47.570488658,7.63945675317
"47.5685491667,7.63738103214","{""type"": ""LineString"", ""coordinates"": [[7.637322343052075, 47.568542530657936], [7.637439721235072, 47.568555802818764]]}",3280,3280,Zone50,0.5,,Nein,Nein,Nein,ohne,47.5685491667,7.63738103214
"47.5685676323,7.63956984898","{""type"": ""LineString"", ""coordinates"": [[7.639456832092728, 47.568569284334075], [7.639682865867853, 47.568565980168]]}",3285,3285,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5685676323,7.63956984898
"47.5889954909,7.6582930299","{""type"": ""LineString"", ""coordinates"": [[7.658374790420732, 47.588981351439294], [7.658211269377428, 47.58900963027871]]}",3295,3295,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5889954909,7.6582930299
"47.5889675366,7.65875110382","{""type"": ""LineString"", ""coordinates"": [[7.658695147904586, 47.58897375812671], [7.658807059734428, 47.58896131512368]]}",3297,3297,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5889675366,7.65875110382
"47.5888245802,7.65867149959","{""type"": ""LineString"", ""coordinates"": [[7.65872595470384, 47.5888171294695], [7.658617044485904, 47.588832030981806]]}",3298,3298,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5888245802,7.65867149959
"47.588417326,7.66369903849","{""type"": ""LineString"", ""coordinates"": [[7.663696794760445, 47.58845263491429], [7.663701282213415, 47.588382017085415]]}",3300,3300,Zone30,0.1,,Nein,Nein,Nein,ohne,47.588417326,7.66369903849
"47.5904346782,7.65481396919","{""type"": ""LineString"", ""coordinates"": [[7.654726785319008, 47.5904530657601], [7.654901153062469, 47.59041629070921]]}",3302,3302,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5904346782,7.65481396919
"47.587701703,7.6548404476","{""type"": ""LineString"", ""coordinates"": [[7.654773133444321, 47.58772768927754], [7.654907761747428, 47.587675716729464]]}",3303,3303,Zone30,0.1,,Nein,Nein,Nein,ohne,47.587701703,7.6548404476
"47.586978057,7.65761326945","{""type"": ""LineString"", ""coordinates"": [[7.657539919630672, 47.58697914835574], [7.65768661927765, 47.58697696569902]]}",3305,3305,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.586978057,7.65761326945
"47.58689617,7.65764185313","{""type"": ""LineString"", ""coordinates"": [[7.657608697904139, 47.586894325743444], [7.657675008351918, 47.58689801427892]]}",3307,3307,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.58689617,7.65764185313
"47.5857239464,7.65037756282","{""type"": ""LineString"", ""coordinates"": [[7.650410854033682, 47.58575691508836], [7.650344271608664, 47.58569097780457]]}",3320,3320,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5857239464,7.65037756282
"47.5848055629,7.65002419187","{""type"": ""LineString"", ""coordinates"": [[7.65004128087152, 47.584850981312805], [7.65000710286751, 47.58476014447635]]}",3321,3321,Zone40,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5848055629,7.65002419187
"47.5842579194,7.64897256036","{""type"": ""LineString"", ""coordinates"": [[7.649004389281219, 47.584287959119976], [7.648940731433576, 47.584227879581405]]}",3329,3329,Zone30,0.1,Kaum Verkehr,Nein,Nein,Nein,ohne,47.5842579194,7.64897256036
"47.5825132349,7.64690143867","{""type"": ""LineString"", ""coordinates"": [[7.646892620197282, 47.58253392709457], [7.646910257136966, 47.58249254266906]]}",3332,3332,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5825132349,7.64690143867
"47.5818064706,7.64480559831","{""type"": ""LineString"", ""coordinates"": [[7.644852613486607, 47.581818542244655], [7.644758583125283, 47.581794398897514]]}",3334,3334,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5818064706,7.64480559831
"47.5790193713,7.64101870152","{""type"": ""LineString"", ""coordinates"": [[7.641070348098696, 47.57900237343663], [7.640967054942063, 47.57903636922526]]}",3336,3336,Zone40,0.5,,Ja,Nein,Nein,ohne,47.5790193713,7.64101870152
"47.5729278519,7.62958729038","{""type"": ""LineString"", ""coordinates"": [[7.629538422243044, 47.57297783800889], [7.629636158511822, 47.57287786573538]]}",3340,3340,Zone50,0.1,,Nein,Nein,Ja,Fussgaengerstreifen,47.5729278519,7.62958729038
"47.5730035135,7.62985723132","{""type"": ""LineString"", ""coordinates"": [[7.629827210659286, 47.57305032098065], [7.62988725197815, 47.5729567059728]]}",3342,3342,Zone50,0.1,,Nein,Nein,Ja,Fussgaengerstreifen,47.5730035135,7.62985723132
"47.5758392416,7.63510742088","{""type"": ""LineString"", ""coordinates"": [[7.635057904118518, 47.57588925814007], [7.635156937643378, 47.5757892251561]]}",3344,3344,Zone50,0.1,,Nein,Nein,Ja,Fussgaengerstreifen,47.5758392416,7.63510742088
"47.575916752,7.6350365008","{""type"": ""LineString"", ""coordinates"": [[7.635057904118518, 47.57588925814007], [7.635015097478617, 47.575944245780946]]}",3345,3345,andere,0.3,,Ja,Nein,Nein,ohne,47.575916752,7.6350365008
"47.5759576298,7.63499558262","{""type"": ""LineString"", ""coordinates"": [[7.635015097478617, 47.575944245780946], [7.634976067755371, 47.57597101385243]]}",3346,3346,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5759576298,7.63499558262
"47.5821661031,7.66448994651","{""type"": ""LineString"", ""coordinates"": [[7.664474145895375, 47.582124744916975], [7.664505747118265, 47.58220746133365]]}",3356,3356,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5821661031,7.66448994651
"47.5822720814,7.66444056901","{""type"": ""LineString"", ""coordinates"": [[7.664388654176513, 47.58228279470784], [7.664492483840057, 47.582261368162364]]}",3357,3357,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5822720814,7.66444056901
"47.58308394,7.66236153463","{""type"": ""LineString"", ""coordinates"": [[7.662350661316001, 47.5830665536607], [7.662372407936445, 47.583101326340184]]}",3361,3361,Zone30,0.1,,Nein,Nein,Nein,ohne,47.58308394,7.66236153463
"47.5830354003,7.66047813381","{""type"": ""LineString"", ""coordinates"": [[7.660556151130346, 47.583018500849306], [7.660400116485441, 47.58305229970529]]}",3362,3362,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5830354003,7.66047813381
"47.5831955962,7.6594823806","{""type"": ""LineString"", ""coordinates"": [[7.659496194994237, 47.58322684998683], [7.659468566214487, 47.5831643424733]]}",3368,3368,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5831955962,7.6594823806
"47.5825656403,7.65177337603","{""type"": ""LineString"", ""coordinates"": [[7.651717170639847, 47.582597729219785], [7.651829581425449, 47.58253355142939]]}",3375,3375,Zone40,0.3,,Nein,Nein,Nein,Fussgaengerstreifen,47.5825656403,7.65177337603
"47.5809661156,7.65755419313","{""type"": ""LineString"", ""coordinates"": [[7.657531631482944, 47.580998890526864], [7.657576754779734, 47.58093334069735]]}",3382,3382,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5809661156,7.65755419313
"47.5810544141,7.65758359269","{""type"": ""LineString"", ""coordinates"": [[7.657632174453959, 47.58107032698185], [7.657535010925834, 47.58103850130012]]}",3385,3385,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5810544141,7.65758359269
"47.5816612041,7.65863494913","{""type"": ""LineString"", ""coordinates"": [[7.658588226248461, 47.58167558783352], [7.658681672017531, 47.581646820300904]]}",3387,3387,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5816612041,7.65863494913
"47.5817152416,7.65878288323","{""type"": ""LineString"", ""coordinates"": [[7.658799234217939, 47.58175418924053], [7.658766532243971, 47.58167629396119]]}",3388,3388,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5817152416,7.65878288323
"47.5797271377,7.65438055776","{""type"": ""LineString"", ""coordinates"": [[7.654378840761276, 47.579744611137805], [7.654382274760999, 47.57970966433954]]}",3389,3389,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5797271377,7.65438055776
"47.582290686,7.65062340863","{""type"": ""LineString"", ""coordinates"": [[7.650585410409817, 47.58231197128906], [7.650661406859132, 47.582269400760794]]}",3415,3415,Zone30,0.1,,Nein,Nein,Nein,ohne,47.582290686,7.65062340863
"47.5649222809,7.63734149487","{""type"": ""LineString"", ""coordinates"": [[7.637411842315109, 47.56495977698657], [7.637271147421661, 47.56488478471549]]}",3426,3426,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5649222809,7.63734149487
"47.5649718939,7.63653165596","{""type"": ""LineString"", ""coordinates"": [[7.636533620705286, 47.564921260426324], [7.636529691206362, 47.56502252739174]]}",3427,3427,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5649718939,7.63653165596
"47.5867685488,7.65330487398","{""type"": ""LineString"", ""coordinates"": [[7.653373646948293, 47.58681933956093], [7.65323610101141, 47.586717758098516]]}",3440,3440,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5867685488,7.65330487398
"47.5853232878,7.65337729462","{""type"": ""LineString"", ""coordinates"": [[7.65340208284686, 47.58534877053931], [7.653352506393905, 47.58529780500977]]}",3442,3442,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5853232878,7.65337729462
"47.5851917916,7.6548782904","{""type"": ""LineString"", ""coordinates"": [[7.654885481336759, 47.585226012611706], [7.654871099465459, 47.58515757060973]]}",3443,3443,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5851917916,7.6548782904
"47.5852106966,7.65467226942","{""type"": ""LineString"", ""coordinates"": [[7.654656434331892, 47.585169004437084], [7.65468810451555, 47.58525238881605]]}",3445,3445,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5852106966,7.65467226942
"47.584972965,7.65628580347","{""type"": ""LineString"", ""coordinates"": [[7.656291778728431, 47.58500712974453], [7.65627982820353, 47.58493880027937]]}",3449,3449,Zone30,0.1,,Nein,Nein,Nein,ohne,47.584972965,7.65628580347
"47.5859807713,7.65652643676","{""type"": ""LineString"", ""coordinates"": [[7.656574488664327, 47.585957113444636], [7.656478384865076, 47.58600442911032]]}",3451,3451,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5859807713,7.65652643676
"47.5837278145,7.65327378004","{""type"": ""LineString"", ""coordinates"": [[7.653325555621362, 47.58373937033174], [7.653222004466739, 47.58371625870779]]}",3454,3454,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5837278145,7.65327378004
"47.5835822551,7.65317458774","{""type"": ""LineString"", ""coordinates"": [[7.653162420658943, 47.583632385718744], [7.653186754825724, 47.583532124476086]]}",3455,3455,Zone30,0.1,,Nein,Nein,Nein,Fussgaengerstreifen,47.5835822551,7.65317458774
"47.5856521412,7.65804263687","{""type"": ""LineString"", ""coordinates"": [[7.658106474535057, 47.58568357957562], [7.657978799212086, 47.585620702773205]]}",3461,3461,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5856521412,7.65804263687
"47.5800073285,7.64614628283","{""type"": ""LineString"", ""coordinates"": [[7.646120349642215, 47.58004128089603], [7.646172216020513, 47.5799733761409]]}",3465,3465,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5800073285,7.64614628283
"47.5807897975,7.64313423311","{""type"": ""LineString"", ""coordinates"": [[7.643099654640971, 47.580774438606134], [7.643168811588913, 47.580805156412495]]}",3468,3468,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5807897975,7.64313423311
"47.5791629761,7.64666991711","{""type"": ""LineString"", ""coordinates"": [[7.646689481862164, 47.57918665742197], [7.646650352361499, 47.57913929470968]]}",3471,3471,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5791629761,7.64666991711
"47.5775316725,7.63889730259","{""type"": ""LineString"", ""coordinates"": [[7.638935771781857, 47.57750450838001], [7.638858833389439, 47.577558836638985]]}",3478,3478,Zone50,0.1,,Nein,Nein,Ja,Fussgaengerstreifen,47.5775316725,7.63889730259
"47.5775818774,7.63882805093","{""type"": ""LineString"", ""coordinates"": [[7.638858833389439, 47.577558836638985], [7.638797268472289, 47.577604918192016]]}",3480,3480,andere,0.3,,Ja,Nein,Nein,ohne,47.5775818774,7.63882805093
"47.5677213011,7.64454097935","{""type"": ""LineString"", ""coordinates"": [[7.644535240144689, 47.56769418175874], [7.644546718560376, 47.56774842051861]]}",3483,3483,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5677213011,7.64454097935
"47.5673334346,7.64708670163","{""type"": ""LineString"", ""coordinates"": [[7.647120126677248, 47.56730385731539], [7.647053276577394, 47.56736301180294]]}",3484,3484,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5673334346,7.64708670163
"47.5714831616,7.65042481117","{""type"": ""LineString"", ""coordinates"": [[7.650377181295109, 47.571500035061725], [7.650472441052303, 47.571466288207084]]}",3487,3487,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5714831616,7.65042481117
"47.5705205291,7.64954361226","{""type"": ""LineString"", ""coordinates"": [[7.649569075253995, 47.57056425977939], [7.649518149269018, 47.570476798356744]]}",3488,3488,Zone30,0.1,,Nein,Nein,Nein,ohne,47.5705205291,7.64954361226
"47.56913843,7.64321300526","{""type"": ""LineString"", ""coordinates"": [[7.643281860863256, 47.56912919838448], [7.643144149663201, 47.56914766169669]]}",3496,3496,Zone30,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.56913843,7.64321300526
"47.5340096339,7.599569143","{""type"": ""LineString"", ""coordinates"": [[7.599596581387686, 47.533930688754374], [7.599541704607734, 47.53408857895407]]}",11,11,Zone50,0.5,,Ja,Nein,Nein,ohne,47.5340096339,7.599569143
"47.5326101482,7.59480869296","{""type"": ""LineString"", ""coordinates"": [[7.594799547425818, 47.5327025043994], [7.594817838489617, 47.532517791940116]]}",14,14,Zone50,0.5,,Ja,Nein,Nein,Fussgaengerstreifen,47.5326101482,7.59480869296
"47.5515561598,7.59481688485","{""type"": ""LineString"", ""coordinates"": [[7.59489018734762, 47.55147800924493], [7.594743582351938, 47.55163431030721]]}",16,16,Zone50,0.5,Dreispurig und Tempo 50,Nein,Nein,Nein,Fussgaengerstreifen,47.5515561598,7.59481688485
"47.5839621607,7.65406090504","{""type"": ""LineString"", ""coordinates"": [[7.654132938709857, 47.58393410201438], [7.653988871363318, 47.583990219305605]]}",20,20,Zone30,1.0,Fussgängerstreifen unmittelbar nebenan,Nein,Nein,Nein,Begegnungszone,47.5839621607,7.65406090504
"47.5298420854,7.60362323035","{""type"": ""LineString"", ""coordinates"": [[7.603596107148098, 47.52987425875824], [7.603650353554351, 47.52980991202924]]}",23,23,Zone50,0.5,,Nein,Nein,Nein,ohne,47.5298420854,7.60362323035
"47.5470005323,7.5920725669","{""type"": ""LineString"", ""coordinates"": [[7.591988451636851, 47.54704786933403], [7.592156682170945, 47.546953195274035]]}",26,26,Zone50,0.5,,Nein,Nein,Nein,ohne,47.5470005323,7.5920725669
"47.5441855084,7.60663487986","{""type"": ""LineString"", ""coordinates"": [[7.606519406131738, 47.54408035781541], [7.606750353595628, 47.544290658920715]]}",29,29,Zone50,0.3,,Nein,Nein,Nein,Fussgaengerstreifen,47.5441855084,7.60663487986
"47.5688538484,7.60194815554","{""type"": ""LineString"", ""coordinates"": [[7.601863068934596, 47.56882671676198], [7.602033242139359, 47.56888098006586]]}",30,30,Zone50,0.3,,Nein,Nein,Nein,Fussgaengerstreifen,47.5688538484,7.60194815554
"47.5726697021,7.65658305379","{""type"": ""LineString"", ""coordinates"": [[7.656564108573239, 47.57264364689288], [7.656601999010336, 47.572695757371065]]}",35,35,Zone50,0.5,,Nein,Nein,Nein,ohne,47.5726697021,7.65658305379
"47.5859977753,7.66613029428","{""type"": ""LineString"", ""coordinates"": [[7.666162977999128, 47.586037126111364], [7.666097610552907, 47.585958424476566]]}",39,39,Zone40,0.3,,Nein,Nein,Nein,ohne,47.5859977753,7.66613029428
"47.582397397,7.64695139769","{""type"": ""LineString"", ""coordinates"": [[7.64693101328191, 47.582436403048014], [7.646971782106491, 47.582358390986904]]}",42,42,Zone40,0.3,,Nein,Nein,Nein,Fussgaengerstreifen,47.582397397,7.64695139769
"47.5411758236,7.59519428808","{""type"": ""LineString"", ""coordinates"": [[7.595162152058142, 47.541175866778], [7.595226424109312, 47.54117578040022]]}",47,47,Fussgaengerzone,0.1,,Nein,Nein,Nein,Fussgaengerstreifen,47.5411758236,7.59519428808
"47.5421139002,7.59690954176","{""type"": ""LineString"", ""coordinates"": [[7.5969275847978, 47.54214266932455], [7.596891498726396, 47.542085131166154]]}",50,50,Zone30,0.3,,Ja,Nein,Nein,Begegnungszone,47.5421139002,7.59690954176
"47.5434814996,7.59874522253","{""type"": ""LineString"", ""coordinates"": [[7.598747192051007, 47.543507093155554], [7.598743253009021, 47.54345590598214]]}",56,56,Fussgaengerzone,0.1,Übergang zwischen Tempo 30 und Tempo 50,Nein,Nein,Nein,Begegnungszone,47.5434814996,7.59874522253
"47.5455689288,7.59273209879","{""type"": ""LineString"", ""coordinates"": [[7.592782142810529, 47.545550303967026], [7.592682054762126, 47.545587553630874]]}",58,58,Zone30,0.3,,Nein,Nein,Nein,Fussgaengerstreifen,47.5455689288,7.59273209879
"47.5667504311,7.56399134526","{""type"": ""LineString"", ""coordinates"": [[7.564027308027009, 47.56672945964049], [7.563955382483167, 47.56677140253915]]}",64,64,Zone50,0.5,,Nein,Nein,Nein,Begegnungszone,47.5667504311,7.56399134526
"47.5645263836,7.56339106228","{""type"": ""LineString"", ""coordinates"": [[7.563361103604188, 47.5644405572016], [7.563421020949768, 47.56461220994551]]}",66,66,Zone50,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5645263836,7.56339106228
"47.5670458992,7.55948969686","{""type"": ""LineString"", ""coordinates"": [[7.559523017472034, 47.56707210380558], [7.559456376257586, 47.567019694573766]]}",68,68,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5670458992,7.55948969686
"47.5650667283,7.56002692144","{""type"": ""LineString"", ""coordinates"": [[7.559974566512571, 47.56508147397313], [7.560079276368764, 47.565051982682206]]}",72,72,Zone50,0.1,,Nein,Nein,Nein,Trottoirueberfahrt,47.5650667283,7.56002692144
"47.5673667722,7.55939365366","{""type"": ""LineString"", ""coordinates"": [[7.559428279975511, 47.56735910968747], [7.559359027339231, 47.56737443461353]]}",74,74,Zone30,0.1,Tempo 30,Nein,Nein,Nein,Begegnungszone,47.5673667722,7.55939365366
"47.5672825166,7.55954397753","{""type"": ""LineString"", ""coordinates"": [[7.559569588925732, 47.567240255650745], [7.559518366136913, 47.56732477746564]]}",75,75,Zone30,0.1,Tempo 30,Nein,Nein,Nein,Begegnungszone,47.5672825166,7.55954397753
"47.5674927538,7.56009787501","{""type"": ""LineString"", ""coordinates"": [[7.560129655381616, 47.56750462843628], [7.56006609463542, 47.5674808792577]]}",77,77,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5674927538,7.56009787501
"47.5671483538,7.56204470874","{""type"": ""LineString"", ""coordinates"": [[7.562013549443673, 47.56712642859495], [7.562075868042956, 47.56717027892972]]}",78,78,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5671483538,7.56204470874
"47.5663273259,7.56112032442","{""type"": ""LineString"", ""coordinates"": [[7.561089326643729, 47.566297220554176], [7.561151322197029, 47.56635743127172]]}",83,83,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5663273259,7.56112032442
"47.5655491662,7.56028827986","{""type"": ""LineString"", ""coordinates"": [[7.560265956772333, 47.56552338203282], [7.560310602952412, 47.56557495035541]]}",88,88,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5655491662,7.56028827986
"47.5680414295,7.56110334703","{""type"": ""LineString"", ""coordinates"": [[7.561138029376706, 47.568003021508574], [7.561068664684104, 47.56807983744045]]}",89,89,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5680414295,7.56110334703
"47.5685292068,7.55989262848","{""type"": ""LineString"", ""coordinates"": [[7.559850006872703, 47.56853630664485], [7.559935250080493, 47.56852210702085]]}",90,90,Zone30,0.1,,Nein,Nein,Nein,Begegnungszone,47.5685292068,7.55989262848
